,,,"Population of Massachusetts Cities, Towns & Counties: Census Counts, 1930-2014",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIPS Codes,,,,Land Area,Decennial Census Count (as of April 1),,,,,,,,,,,,,Census Estimate (as of July 1),,,,,,,,,,
027,51825,2502751825,Oxford town,26.6," 3,943 "," 4,623 "," 5,851 "," 9,282 "," 10,345 "," 11,680 "," 12,588 ","13,352"," 13,709 ",514.9,0.2%,,,"13,711","13,735","13,773","13,812","13,853",,,,,,
027,52420,2502752420,Paxton town,14.7, 672 , 791 ," 1,066 "," 2,399 "," 3,731 "," 3,762 "," 4,047 ","4,386"," 4,806 ",326.2,0.1%,,,"4,825","4,860","4,834","4,847","4,854",,,,,,
027,53120,2502753120,Petersham town,54.2, 660 , 923 , 814 , 890 ," 1,015 "," 1,024 "," 1,131 ","1,180"," 1,234 ",22.8,0.0%,,,"1,234","1,239","1,241","1,245","1,247",,,,,,
027,53225,2502753225,Phillipston town,24.3, 357 , 481 , 638 , 695 , 872 , 953 ," 1,485 ","1,623"," 1,682 ",69.3,0.0%,,,"1,690","1,695","1,702","1,710","1,715",,,,,,
027,55395,2502755395,Princeton town,35.4, 717 , 713 ," 1,032 "," 1,360 "," 1,681 "," 2,425 "," 3,189 ","3,353"," 3,413 ",96.3,0.1%,,,"3,417","3,430","3,435","3,442","3,443",,,,,,
027,58580,2502758580,Royalston town,41.9, 744 , 795 , 838 , 800 , 809 , 955 ," 1,147 ","1,254"," 1,258 ",30.0,0.0%,,,"1,258","1,258","1,264","1,269","1,269",,,,,,
027,58825,2502758825,Rutland town,35.3," 2,442 "," 2,181 "," 3,056 "," 3,253 "," 3,198 "," 4,334 "," 4,936 ","6,353"," 7,973 ",226.1,0.1%,,,"7,995","8,107","8,184","8,264","8,349",,,,,,
027,61800,2502761800,Shrewsbury town,20.7," 6,910 "," 7,586 "," 10,594 "," 16,622 "," 19,196 "," 22,674 "," 24,146 ","31,640"," 35,608 ","1,717.7",0.5%,,,"35,658","35,897","36,075","36,333","36,580",,,,,,
027,63165,2502763165,Southborough town,14.1," 2,166 "," 2,231 "," 2,760 "," 3,996 "," 5,798 "," 6,193 "," 6,628 ","8,781"," 9,767 ",690.4,0.1%,,,"9,771","9,816","9,848","9,900","9,943",,,,,,
027,63345,2502763345,Southbridge Town city,20.4," 14,264 "," 16,825 "," 17,519 "," 16,523 "," 17,057 "," 16,665 "," 17,816 ","17,214"," 16,719 ",821.1,0.3%,,,"16,725","16,741","16,768","16,803","16,825",,,,,,
027,66105,2502766105,Spencer town,32.8," 6,272 "," 6,641 "," 7,027 "," 7,838 "," 8,779 "," 10,774 "," 11,645 ","11,691"," 11,688 ",355.8,0.2%,,,"11,689","11,719","11,745","11,780","11,805",,,,,,
027,67385,2502767385,Sterling town,30.5," 1,502 "," 1,713 "," 2,166 "," 3,193 "," 4,247 "," 5,440 "," 6,481 ","7,257"," 7,808 ",255.8,0.1%,,,"7,811","7,826","7,856","7,887","7,938",,,,,,
027,68155,2502768155,Sturbridge town,37.4," 1,772 "," 2,227 "," 2,805 "," 3,604 "," 4,878 "," 5,976 "," 7,775 ","7,837"," 9,268 ",247.7,0.1%,,,"9,279","9,315","9,347","9,413","9,463",,,,,,
027,68610,2502768610,Sutton town,32.4," 2,147 "," 2,749 "," 3,102 "," 3,638 "," 4,590 "," 5,855 "," 6,824 ","8,250"," 8,963 ",276.8,0.1%,,,"8,970","9,017","9,075","9,140","9,202",,,,,,
027,69275,2502769275,Templeton town,32.0," 4,159 "," 4,601 "," 4,757 "," 5,371 "," 5,863 "," 6,070 "," 6,438 ","6,799"," 8,013 ",250.1,0.1%,,,"8,031","8,045","8,078","8,145","8,155",,,,,,
027,71480,2502771480,Upton town,21.5," 2,026 "," 2,249 "," 2,656 "," 3,127 "," 3,488 "," 3,886 "," 4,677 ","5,713"," 7,542 ",350.5,0.1%,,,"7,553","7,603","7,639","7,671","7,699",,,,,,
027,71620,2502771620,Uxbridge town,29.5," 6,285 "," 6,417 "," 7,007 "," 7,789 "," 8,253 "," 8,374 "," 10,415 ","11,156"," 13,457 ",455.5,0.2%,,,"13,465","13,522","13,582","13,702","13,783",,,,,,
027,73090,2502773090,Warren town,27.5," 3,765 "," 3,531 "," 3,406 "," 3,383 "," 3,633 "," 3,777 "," 4,437 ","4,776"," 5,135 ",186.5,0.1%,,,"5,137","5,141","5,147","5,174","5,178",,,,,,
027,73895,2502773895,Webster town,12.5," 12,992 "," 13,186 "," 13,194 "," 13,680 "," 14,917 "," 14,480 "," 16,196 ","16,415"," 16,767 ","1,342.4",0.3%,,,"16,772","16,788","16,798","16,836","16,844",,,,,,
027,75015,2502775015,Westborough town,20.5," 2,114 "," 6,463 "," 7,378 "," 9,599 "," 12,594 "," 13,619 "," 14,133 ","17,997"," 18,272 ",890.2,0.3%,,,"18,278","18,406","18,378","18,609","18,756",,,,,,
027,75155,2502775155,West Boylston town,12.9," 1,255 "," 1,822 "," 2,570 "," 5,526 "," 6,369 "," 6,204 "," 6,611 ","7,481"," 7,669 ",594.6,0.1%,,,"7,718","7,752","7,852","7,837","7,871",,,,,,
027,75400,2502775400,West Brookfield town,20.5," 6,409 "," 1,387 "," 1,674 "," 2,053 "," 2,653 "," 3,026 "," 3,532 ","3,804"," 3,701 ",180.8,0.1%,,,"3,705","3,716","3,741","3,756","3,763",,,,,,
027,77010,2502777010,Westminster town,35.5," 1,925 "," 2,126 "," 2,768 "," 4,022 "," 4,273 "," 5,139 "," 6,191 ","6,907"," 7,277 ",204.9,0.1%,,,"7,282","7,305","7,343","7,412","7,463",,,,,,
027,80405,2502780405,Winchendon town,43.3," 6,202 "," 6,575 "," 6,585 "," 6,237 "," 6,682 "," 7,019 "," 8,805 ","9,611"," 10,300 ",238.0,0.2%,,,"10,322","10,402","10,471","10,555","10,615",,,,,,
027,82000,2502782000,Worcester city,37.6," 195,311 "," 193,694 "," 203,486 "," 186,587 "," 176,572 "," 161,799 "," 169,759 ","172,648"," 181,045 ","4,820.1",2.8%,,,"181,811","182,362","182,367","183,021","183,016",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Source: Population Division, U.S. Census Bureau, http://www.census.gov/popest/index.html",,,,,,,,,,,,,,,,,,,,,,,,,
,,,AFF source link:,http://factfinder2.census.gov/bkmk/table/1.0/en/PEP/2014/PEPANNRES/0400000US25|0400000US25.05000|0400000US25.06100,,,,,,,,,,,,,,,,,,,,,,,,
,,,*2010 decennial population has been revised through the CQR process.,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"CQR: Count Question Resolution, http://www.census.gov/2010census/about/cqr.php",,,,,,,,,,,,,,,,,,,,,,,,,
,,,Release Date: May 2015,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Prepared by Massachusetts State Data Center/Donahue Institute, UMass President's Office",,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contact: Massachusetts State Data Center Staff by email: jgaviglio@donahue.umassp.edu or phone: 413-545-0176,,,,,,,,,,,,,,,,,,,,,,,,,
,,,www.massbenchmarks.org,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
