"Municipal","County","State","Region","Year","Unemployment_Rate_Avg","No_Unemployed_Avg","No_Employed_Avg","No_Labor_Avg","Labor_Pct_Change"
"Sutton","Worcester","MA","Sutton",2011,6.6,336,4739,5075,-0.1
"Sutton","Worcester","MA","Sutton",2012,6.1,311,4786,5097,0.4
"Sutton","Worcester","MA","Sutton",2013,6.1,315,4828,5143,0.9
"Sutton","Worcester","MA","Sutton",2014,5.6,292,4962,5254,2.2
"Sutton","Worcester","MA","Sutton",2015,4.4,232,5028,5260,0.1
"Sutton","Worcester","MA","Sutton",2016,3.6,194,5129,5323,1.2
"Swampscott","Essex","MA","Swampscott",2003,4.8,380,7594,7974,0
"Swampscott","Essex","MA","Swampscott",2004,4.2,332,7516,7848,-1.6
"Swampscott","Essex","MA","Swampscott",2005,4,307,7415,7722,-1.6
"Swampscott","Essex","MA","Swampscott",2006,3.9,301,7402,7703,-0.2
"Swampscott","Essex","MA","Swampscott",2007,3.5,266,7358,7624,-1
"Swampscott","Essex","MA","Swampscott",2008,4.5,344,7323,7667,0.6
"Swampscott","Essex","MA","Swampscott",2009,6.9,534,7208,7742,1
"Swampscott","Essex","MA","Swampscott",2010,7,544,7263,7807,0.8
"Swampscott","Essex","MA","Swampscott",2011,5.4,414,7310,7724,-1.1
"Swampscott","Essex","MA","Swampscott",2012,5.2,405,7391,7796,0.9
"Swampscott","Essex","MA","Swampscott",2013,5.6,443,7433,7876,1
"Swampscott","Essex","MA","Swampscott",2014,4.3,338,7592,7930,0.7
"Swampscott","Essex","MA","Swampscott",2015,3.7,307,7898,8205,3.5
"Swampscott","Essex","MA","Swampscott",2016,3.1,265,8175,8440,2.9
"Swansea","Bristol","MA","Swansea",2003,5.6,526,8862,9388,0
"Swansea","Bristol","MA","Swansea",2004,5.5,519,8885,9404,0.2
"Swansea","Bristol","MA","Swansea",2005,5.3,494,8865,9359,-0.5
"Swansea","Bristol","MA","Swansea",2006,5.9,559,8917,9476,1.3
"Swansea","Bristol","MA","Swansea",2007,5.7,546,8950,9496,0.2
"Swansea","Bristol","MA","Swansea",2008,7,663,8750,9413,-0.9
"Swansea","Bristol","MA","Swansea",2009,10.8,1015,8397,9412,0
"Swansea","Bristol","MA","Swansea",2010,9.9,907,8279,9186,-2.4
"Swansea","Bristol","MA","Swansea",2011,8.7,792,8351,9143,-0.5
"Swansea","Bristol","MA","Swansea",2012,7.9,723,8433,9156,0.1
"Swansea","Bristol","MA","Swansea",2013,7.5,684,8497,9181,0.3
"Swansea","Bristol","MA","Swansea",2014,6.4,598,8705,9303,1.3
"Swansea","Bristol","MA","Swansea",2015,5,473,8910,9383,0.9
"Swansea","Bristol","MA","Swansea",2016,4,380,9061,9441,0.6
"Taunton","Bristol","MA","Taunton",2003,5.8,1807,29174,30981,0
"Taunton","Bristol","MA","Taunton",2004,5.4,1662,28909,30571,-1.3
"Taunton","Bristol","MA","Taunton",2005,5.2,1581,29071,30652,0.3
"Taunton","Bristol","MA","Taunton",2006,5.5,1710,29253,30963,1
"Taunton","Bristol","MA","Taunton",2007,5.2,1613,29360,30973,0
"Taunton","Bristol","MA","Taunton",2008,6.4,2013,29207,31220,0.8
"Taunton","Bristol","MA","Taunton",2009,9.4,2940,28303,31243,0.1
"Taunton","Bristol","MA","Taunton",2010,10,2987,26919,29906,-4.3
"Taunton","Bristol","MA","Taunton",2011,9,2671,26950,29621,-1
"Taunton","Bristol","MA","Taunton",2012,8.2,2396,26954,29350,-0.9
"Taunton","Bristol","MA","Taunton",2013,8,2331,26954,29285,-0.2
"Taunton","Bristol","MA","Taunton",2014,7,2072,27495,29567,1
"Taunton","Bristol","MA","Taunton",2015,5.7,1672,27755,29427,-0.5
"Taunton","Bristol","MA","Taunton",2016,4.7,1378,28062,29440,0
"Templeton","Worcester","MA","Templeton",2003,7.2,267,3423,3690,0
"Templeton","Worcester","MA","Templeton",2004,6.6,243,3435,3678,-0.3
"Templeton","Worcester","MA","Templeton",2005,7,260,3457,3717,1.1
"Templeton","Worcester","MA","Templeton",2006,6.8,260,3573,3833,3.1
"Templeton","Worcester","MA","Templeton",2007,5.9,227,3629,3856,0.6
"Templeton","Worcester","MA","Templeton",2008,7.1,275,3593,3868,0.3
"Templeton","Worcester","MA","Templeton",2009,10.4,404,3465,3869,0
"Templeton","Worcester","MA","Templeton",2010,9.6,416,3915,4331,11.9
"Templeton","Worcester","MA","Templeton",2011,8.5,361,3887,4248,-1.9
"Templeton","Worcester","MA","Templeton",2012,8.2,347,3903,4250,0
"Templeton","Worcester","MA","Templeton",2013,7.6,323,3933,4256,0.1
"Templeton","Worcester","MA","Templeton",2014,5.9,254,4036,4290,0.8
"Templeton","Worcester","MA","Templeton",2015,5.3,229,4077,4306,0.4
"Templeton","Worcester","MA","Templeton",2016,4.4,190,4137,4327,0.5
"Tisbury","Dukes","MA","Tisbury",2003,4.9,135,2603,2738,0
"Tisbury","Dukes","MA","Tisbury",2004,5,136,2608,2744,0.2
"Tisbury","Dukes","MA","Tisbury",2005,5,133,2545,2678,-2.4
"Tisbury","Dukes","MA","Tisbury",2006,4.6,125,2567,2692,0.5
"Tisbury","Dukes","MA","Tisbury",2007,4.4,119,2602,2721,1.1
"Tisbury","Dukes","MA","Tisbury",2008,5.1,139,2593,2732,0.4
"Tisbury","Dukes","MA","Tisbury",2009,7.3,203,2577,2780,1.8
"Tisbury","Dukes","MA","Tisbury",2010,12.1,266,1939,2205,-20.7
"Tisbury","Dukes","MA","Tisbury",2011,10.8,236,1959,2195,-0.5
"Tisbury","Dukes","MA","Tisbury",2012,11.1,250,2005,2255,2.7
"Tisbury","Dukes","MA","Tisbury",2013,11.4,259,2011,2270,0.7
"Tisbury","Dukes","MA","Tisbury",2014,8.6,193,2051,2244,-1.1
"Tisbury","Dukes","MA","Tisbury",2015,7.2,160,2071,2231,-0.6
"Tisbury","Dukes","MA","Tisbury",2016,5.6,122,2076,2198,-1.5
"Tolland","Hampden","MA","Tolland",2003,2.5,6,236,242,0
"Tolland","Hampden","MA","Tolland",2004,3.2,8,240,248,2.5
"Tolland","Hampden","MA","Tolland",2005,3.6,9,242,251,1.2
"Tolland","Hampden","MA","Tolland",2006,2.4,6,244,250,-0.4
"Tolland","Hampden","MA","Tolland",2007,3.1,8,246,254,1.6
"Tolland","Hampden","MA","Tolland",2008,3.1,8,247,255,0.4
"Tolland","Hampden","MA","Tolland",2009,5.9,15,240,255,0
"Tolland","Hampden","MA","Tolland",2010,NA,NA,NA,NA,0
"Tolland","Hampden","MA","Tolland",2011,NA,NA,NA,NA,0
"Tolland","Hampden","MA","Tolland",2012,NA,NA,NA,NA,0
"Tolland","Hampden","MA","Tolland",2013,NA,NA,NA,NA,0
"Tolland","Hampden","MA","Tolland",2014,NA,NA,NA,NA,0
"Tolland","Hampden","MA","Tolland",2015,NA,NA,NA,NA,0
"Tolland","Hampden","MA","Tolland",2016,NA,NA,NA,NA,0
"Topsfield","Essex","MA","Topsfield",2003,4.1,125,2948,3073,0
"Topsfield","Essex","MA","Topsfield",2004,3.8,115,2933,3048,-0.8
"Topsfield","Essex","MA","Topsfield",2005,3.4,103,2930,3033,-0.5
"Topsfield","Essex","MA","Topsfield",2006,3.7,110,2836,2946,-2.9
"Topsfield","Essex","MA","Topsfield",2007,3.5,102,2854,2956,0.3
"Topsfield","Essex","MA","Topsfield",2008,4.1,123,2852,2975,0.6
"Topsfield","Essex","MA","Topsfield",2009,6.5,192,2778,2970,-0.2
"Topsfield","Essex","MA","Topsfield",2010,6.2,196,2972,3168,6.7
"Topsfield","Essex","MA","Topsfield",2011,5.2,167,3018,3185,0.5
"Topsfield","Essex","MA","Topsfield",2012,4.4,143,3081,3224,1.2
"Topsfield","Essex","MA","Topsfield",2013,5,165,3134,3299,2.3
"Topsfield","Essex","MA","Topsfield",2014,4.1,140,3240,3380,2.5
"Topsfield","Essex","MA","Topsfield",2015,3.2,109,3279,3388,0.2
"Topsfield","Essex","MA","Topsfield",2016,2.7,93,3324,3417,0.9
"Townsend","Middlesex","MA","Townsend",2003,5.4,284,4988,5272,0
"Townsend","Middlesex","MA","Townsend",2004,4.9,258,5016,5274,0
"Townsend","Middlesex","MA","Townsend",2005,4.3,226,5033,5259,-0.3
"Townsend","Middlesex","MA","Townsend",2006,4.1,217,5040,5257,0
"Townsend","Middlesex","MA","Townsend",2007,4,209,5073,5282,0.5
"Townsend","Middlesex","MA","Townsend",2008,4.8,255,5054,5309,0.5
"Townsend","Middlesex","MA","Townsend",2009,7.2,386,5006,5392,1.6
"Townsend","Middlesex","MA","Townsend",2010,9,470,4741,5211,-3.4
"Townsend","Middlesex","MA","Townsend",2011,6.9,350,4730,5080,-2.5
"Townsend","Middlesex","MA","Townsend",2012,6.7,346,4800,5146,1.3
"Townsend","Middlesex","MA","Townsend",2013,6.5,335,4817,5152,0.1
"Townsend","Middlesex","MA","Townsend",2014,5.8,306,5000,5306,3
"Townsend","Middlesex","MA","Townsend",2015,4.7,252,5115,5367,1.1
"Townsend","Middlesex","MA","Townsend",2016,3.5,190,5240,5430,1.2
"Truro","Barnstable","MA","Truro",2003,8.6,106,1120,1226,0
"Truro","Barnstable","MA","Truro",2004,9,112,1135,1247,1.7
"Truro","Barnstable","MA","Truro",2005,8,98,1127,1225,-1.8
"Truro","Barnstable","MA","Truro",2006,8.4,103,1129,1232,0.6
"Truro","Barnstable","MA","Truro",2007,7.6,93,1126,1219,-1.1
"Truro","Barnstable","MA","Truro",2008,10.4,130,1117,1247,2.3
"Truro","Barnstable","MA","Truro",2009,13,163,1091,1254,0.6
"Truro","Barnstable","MA","Truro",2010,14.5,180,1058,1238,-1.3
"Truro","Barnstable","MA","Truro",2011,13.9,171,1056,1227,-0.9
"Truro","Barnstable","MA","Truro",2012,13.6,165,1050,1215,-1
"Truro","Barnstable","MA","Truro",2013,13.5,165,1059,1224,0.7
"Truro","Barnstable","MA","Truro",2014,11.6,145,1108,1253,2.4
"Truro","Barnstable","MA","Truro",2015,10.9,137,1118,1255,0.2
"Truro","Barnstable","MA","Truro",2016,9.3,116,1135,1251,-0.3
"Tyngsborough","Middlesex","MA","Tyngsborough",2003,5.9,381,6091,6472,0
"Tyngsborough","Middlesex","MA","Tyngsborough",2004,4.7,299,6097,6396,-1.2
"Tyngsborough","Middlesex","MA","Tyngsborough",2005,4.4,283,6084,6367,-0.5
"Tyngsborough","Middlesex","MA","Tyngsborough",2006,4.3,280,6168,6448,1.3
"Tyngsborough","Middlesex","MA","Tyngsborough",2007,4.3,284,6337,6621,2.7
"Tyngsborough","Middlesex","MA","Tyngsborough",2008,4.9,327,6388,6715,1.4
"Tyngsborough","Middlesex","MA","Tyngsborough",2009,7.5,506,6223,6729,0.2
"Tyngsborough","Middlesex","MA","Tyngsborough",2010,8.4,538,5884,6422,-4.6
"Tyngsborough","Middlesex","MA","Tyngsborough",2011,7.2,466,6025,6491,1.1
"Tyngsborough","Middlesex","MA","Tyngsborough",2012,6.6,434,6141,6575,1.3
"Tyngsborough","Middlesex","MA","Tyngsborough",2013,6.5,428,6172,6600,0.4
"Tyngsborough","Middlesex","MA","Tyngsborough",2014,5.5,369,6313,6682,1.2
"Tyngsborough","Middlesex","MA","Tyngsborough",2015,4.4,299,6445,6744,0.9
"Tyngsborough","Middlesex","MA","Tyngsborough",2016,3.6,246,6624,6870,1.9
"Tyringham","Berkshire","MA","Tyringham",2003,2.3,6,260,266,0
"Tyringham","Berkshire","MA","Tyringham",2004,2.3,6,256,262,-1.5
"Tyringham","Berkshire","MA","Tyringham",2005,3,8,258,266,1.5
"Tyringham","Berkshire","MA","Tyringham",2006,2.3,6,256,262,-1.5
"Tyringham","Berkshire","MA","Tyringham",2007,2.3,6,250,256,-2.3
"Tyringham","Berkshire","MA","Tyringham",2008,3.5,9,246,255,-0.4
"Tyringham","Berkshire","MA","Tyringham",2009,5.1,13,242,255,0
"Tyringham","Berkshire","MA","Tyringham",2010,NA,NA,NA,NA,0
"Tyringham","Berkshire","MA","Tyringham",2011,NA,NA,NA,NA,0
"Tyringham","Berkshire","MA","Tyringham",2012,NA,NA,NA,NA,0
"Tyringham","Berkshire","MA","Tyringham",2013,NA,NA,NA,NA,0
"Tyringham","Berkshire","MA","Tyringham",2014,NA,NA,NA,NA,0
"Tyringham","Berkshire","MA","Tyringham",2015,NA,NA,NA,NA,0
"Tyringham","Berkshire","MA","Tyringham",2016,NA,NA,NA,NA,0
"Upton","Worcester","MA","Upton",2003,6.5,211,3046,3257,0
"Upton","Worcester","MA","Upton",2004,5.1,168,3096,3264,0.2
"Upton","Worcester","MA","Upton",2005,4.6,155,3196,3351,2.7
"Upton","Worcester","MA","Upton",2006,4.6,155,3249,3404,1.6
"Upton","Worcester","MA","Upton",2007,4.4,152,3311,3463,1.7
"Upton","Worcester","MA","Upton",2008,5.2,186,3363,3549,2.5
"Upton","Worcester","MA","Upton",2009,7.8,277,3288,3565,0.5
"Upton","Worcester","MA","Upton",2010,7.3,294,3752,4046,13.5
"Upton","Worcester","MA","Upton",2011,6.1,245,3800,4045,0
"Upton","Worcester","MA","Upton",2012,5.9,240,3833,4073,0.7
"Upton","Worcester","MA","Upton",2013,5.8,239,3856,4095,0.5
"Upton","Worcester","MA","Upton",2014,5,206,3949,4155,1.5
"Upton","Worcester","MA","Upton",2015,4.2,174,3984,4158,0.1
"Upton","Worcester","MA","Upton",2016,3.6,150,4064,4214,1.3
"Uxbridge","Worcester","MA","Uxbridge",2003,5.5,370,6357,6727,0
"Uxbridge","Worcester","MA","Uxbridge",2004,5.1,347,6439,6786,0.9
"Uxbridge","Worcester","MA","Uxbridge",2005,4.6,315,6474,6789,0
"Uxbridge","Worcester","MA","Uxbridge",2006,4.8,336,6599,6935,2.2
"Uxbridge","Worcester","MA","Uxbridge",2007,4.8,336,6660,6996,0.9
"Uxbridge","Worcester","MA","Uxbridge",2008,6.2,432,6541,6973,-0.3
"Uxbridge","Worcester","MA","Uxbridge",2009,8.9,626,6414,7040,1
"Uxbridge","Worcester","MA","Uxbridge",2010,8,611,7022,7633,8.4
"Uxbridge","Worcester","MA","Uxbridge",2011,7,534,7089,7623,-0.1
"Uxbridge","Worcester","MA","Uxbridge",2012,6.8,522,7140,7662,0.5
"Uxbridge","Worcester","MA","Uxbridge",2013,6.7,514,7207,7721,0.8
"Uxbridge","Worcester","MA","Uxbridge",2014,5.7,448,7424,7872,2
"Uxbridge","Worcester","MA","Uxbridge",2015,4.6,361,7524,7885,0.2
"Uxbridge","Worcester","MA","Uxbridge",2016,3.9,310,7638,7948,0.8
"Wakefield","Middlesex","MA","Wakefield",2003,5.2,720,13163,13883,0
"Wakefield","Middlesex","MA","Wakefield",2004,4.6,628,13079,13707,-1.3
"Wakefield","Middlesex","MA","Wakefield",2005,4.3,598,13156,13754,0.3
"Wakefield","Middlesex","MA","Wakefield",2006,4.5,608,12936,13544,-1.5
"Wakefield","Middlesex","MA","Wakefield",2007,4.2,573,13068,13641,0.7
"Wakefield","Middlesex","MA","Wakefield",2008,5.1,703,13086,13789,1.1
"Wakefield","Middlesex","MA","Wakefield",2009,7.4,1034,12876,13910,0.9
"Wakefield","Middlesex","MA","Wakefield",2010,7.1,1021,13450,14471,4
"Wakefield","Middlesex","MA","Wakefield",2011,5.8,835,13601,14436,-0.2
"Wakefield","Middlesex","MA","Wakefield",2012,5.1,745,13767,14512,0.5
"Wakefield","Middlesex","MA","Wakefield",2013,5,742,14041,14783,1.9
"Wakefield","Middlesex","MA","Wakefield",2014,4.5,685,14630,15315,3.6
"Wakefield","Middlesex","MA","Wakefield",2015,4,611,14795,15406,0.6
"Wakefield","Middlesex","MA","Wakefield",2016,3.2,490,14959,15449,0.3
"Wales","Hampden","MA","Wales",2003,6,63,987,1050,0
"Wales","Hampden","MA","Wales",2004,5.9,62,993,1055,0.5
"Wales","Hampden","MA","Wales",2005,4.6,48,1005,1053,-0.2
"Wales","Hampden","MA","Wales",2006,5.6,61,1019,1080,2.6
"Wales","Hampden","MA","Wales",2007,5.4,59,1024,1083,0.3
"Wales","Hampden","MA","Wales",2008,6,66,1034,1100,1.6
"Wales","Hampden","MA","Wales",2009,8.5,93,1003,1096,-0.4
"Wales","Hampden","MA","Wales",2010,9.8,95,872,967,-11.8
"Wales","Hampden","MA","Wales",2011,9.2,89,875,964,-0.3
"Wales","Hampden","MA","Wales",2012,8.2,79,886,965,0.1
"Wales","Hampden","MA","Wales",2013,7.9,77,894,971,0.6
"Wales","Hampden","MA","Wales",2014,6.9,68,912,980,0.9
"Wales","Hampden","MA","Wales",2015,5.5,54,931,985,0.5
"Wales","Hampden","MA","Wales",2016,5.3,52,937,989,0.4
"Walpole","Norfolk","MA","Walpole",2003,5,614,11736,12350,0
"Walpole","Norfolk","MA","Walpole",2004,4.2,511,11733,12244,-0.9
"Walpole","Norfolk","MA","Walpole",2005,4,490,11745,12235,-0.1
"Walpole","Norfolk","MA","Walpole",2006,4.3,519,11524,12043,-1.6
"Walpole","Norfolk","MA","Walpole",2007,4.1,495,11692,12187,1.2
"Walpole","Norfolk","MA","Walpole",2008,4.7,570,11684,12254,0.5
"Walpole","Norfolk","MA","Walpole",2009,7,858,11375,12233,-0.2
"Walpole","Norfolk","MA","Walpole",2010,7.3,908,11496,12404,1.4
"Walpole","Norfolk","MA","Walpole",2011,6.1,762,11642,12404,0
"Walpole","Norfolk","MA","Walpole",2012,5.5,688,11804,12492,0.7
"Walpole","Norfolk","MA","Walpole",2013,5.9,743,11899,12642,1.2
"Walpole","Norfolk","MA","Walpole",2014,4.9,626,12133,12759,0.9
"Walpole","Norfolk","MA","Walpole",2015,3.9,498,12319,12817,0.5
"Walpole","Norfolk","MA","Walpole",2016,3.4,441,12511,12952,1.1
"Waltham","Middlesex","MA","Waltham",2003,5.4,1867,33013,34880,0
"Waltham","Middlesex","MA","Waltham",2004,4.5,1563,33274,34837,-0.1
"Waltham","Middlesex","MA","Waltham",2005,4.2,1469,33631,35100,0.8
"Waltham","Middlesex","MA","Waltham",2006,4,1398,33890,35288,0.5
"Waltham","Middlesex","MA","Waltham",2007,3.7,1312,33819,35131,-0.4
"Waltham","Middlesex","MA","Waltham",2008,4.5,1588,33746,35334,0.6
"Waltham","Middlesex","MA","Waltham",2009,6.6,2307,32670,34977,-1
"Waltham","Middlesex","MA","Waltham",2010,6.6,2326,33077,35403,1.2
"Waltham","Middlesex","MA","Waltham",2011,5.6,1975,33411,35386,0
"Waltham","Middlesex","MA","Waltham",2012,5.1,1820,33865,35685,0.8
"Waltham","Middlesex","MA","Waltham",2013,5.3,1897,34056,35953,0.8
"Waltham","Middlesex","MA","Waltham",2014,4.5,1644,35002,36646,1.9
"Waltham","Middlesex","MA","Waltham",2015,3.9,1445,35502,36947,0.8
"Waltham","Middlesex","MA","Waltham",2016,3.1,1135,35810,36945,0
"Ware","Hampshire","MA","Ware",2003,6,321,4997,5318,0
"Ware","Hampshire","MA","Ware",2004,5.8,312,5082,5394,1.4
"Ware","Hampshire","MA","Ware",2005,5.4,292,5072,5364,-0.6
"Ware","Hampshire","MA","Ware",2006,5.9,316,5080,5396,0.6
"Ware","Hampshire","MA","Ware",2007,6,322,5071,5393,-0.1
"Ware","Hampshire","MA","Ware",2008,6.7,355,4959,5314,-1.5
"Ware","Hampshire","MA","Ware",2009,9.4,493,4765,5258,-1.1
"Ware","Hampshire","MA","Ware",2010,9.7,511,4744,5255,-0.1
"Ware","Hampshire","MA","Ware",2011,9,470,4744,5214,-0.8
"Ware","Hampshire","MA","Ware",2012,8.3,434,4773,5207,-0.1
"Ware","Hampshire","MA","Ware",2013,8.1,421,4765,5186,-0.4
"Ware","Hampshire","MA","Ware",2014,7.2,380,4872,5252,1.3
"Ware","Hampshire","MA","Ware",2015,6.3,334,4926,5260,0.2
"Ware","Hampshire","MA","Ware",2016,4.8,254,4996,5250,-0.2
"Wareham","Plymouth","MA","Wareham",2003,5.9,706,11205,11911,0
"Wareham","Plymouth","MA","Wareham",2004,5.6,678,11421,12099,1.6
"Wareham","Plymouth","MA","Wareham",2005,5.5,663,11448,12111,0.1
"Wareham","Plymouth","MA","Wareham",2006,5.5,674,11540,12214,0.9
"Wareham","Plymouth","MA","Wareham",2007,5.6,679,11518,12197,-0.1
"Wareham","Plymouth","MA","Wareham",2008,6.8,844,11510,12354,1.3
"Wareham","Plymouth","MA","Wareham",2009,9.4,1180,11322,12502,1.2
"Wareham","Plymouth","MA","Wareham",2010,10.1,1211,10741,11952,-4.4
"Wareham","Plymouth","MA","Wareham",2011,9.1,1097,10903,12000,0.4
"Wareham","Plymouth","MA","Wareham",2012,8.8,1053,10905,11958,-0.4
"Wareham","Plymouth","MA","Wareham",2013,8.6,1028,10974,12002,0.4
"Wareham","Plymouth","MA","Wareham",2014,7.2,898,11536,12434,3.6
"Wareham","Plymouth","MA","Wareham",2015,6.2,772,11621,12393,-0.3
"Wareham","Plymouth","MA","Wareham",2016,4.8,603,11857,12460,0.5
"Warren","Worcester","MA","Warren",2003,6.6,161,2278,2439,0
"Warren","Worcester","MA","Warren",2004,6.7,165,2299,2464,1
"Warren","Worcester","MA","Warren",2005,5.9,144,2309,2453,-0.4
"Warren","Worcester","MA","Warren",2006,7.1,183,2395,2578,5.1
"Warren","Worcester","MA","Warren",2007,6.8,175,2405,2580,0.1
"Warren","Worcester","MA","Warren",2008,6.8,171,2356,2527,-2.1
"Warren","Worcester","MA","Warren",2009,9.2,233,2309,2542,0.6
"Warren","Worcester","MA","Warren",2010,10.8,263,2162,2425,-4.6
"Warren","Worcester","MA","Warren",2011,8.6,204,2177,2381,-1.8
"Warren","Worcester","MA","Warren",2012,8.3,198,2186,2384,0.1
"Warren","Worcester","MA","Warren",2013,8.3,199,2202,2401,0.7
"Warren","Worcester","MA","Warren",2014,7.3,176,2251,2427,1.1
"Warren","Worcester","MA","Warren",2015,6,146,2268,2414,-0.5
"Warren","Worcester","MA","Warren",2016,4.9,118,2294,2412,-0.1
"Warwick","Franklin","MA","Warwick",2003,6.6,25,352,377,0
"Warwick","Franklin","MA","Warwick",2004,6.5,24,346,370,-1.9
"Warwick","Franklin","MA","Warwick",2005,6.8,25,343,368,-0.5
"Warwick","Franklin","MA","Warwick",2006,7.3,27,341,368,0
"Warwick","Franklin","MA","Warwick",2007,4.3,15,333,348,-5.4
"Warwick","Franklin","MA","Warwick",2008,4.8,17,335,352,1.1
"Warwick","Franklin","MA","Warwick",2009,8.5,30,321,351,-0.3
"Warwick","Franklin","MA","Warwick",2010,NA,NA,NA,NA,0
"Warwick","Franklin","MA","Warwick",2011,NA,NA,NA,NA,0
"Warwick","Franklin","MA","Warwick",2012,NA,NA,NA,NA,0
"Warwick","Franklin","MA","Warwick",2013,NA,NA,NA,NA,0
"Warwick","Franklin","MA","Warwick",2014,NA,NA,NA,NA,0
"Warwick","Franklin","MA","Warwick",2015,NA,NA,NA,NA,0
"Warwick","Franklin","MA","Warwick",2016,NA,NA,NA,NA,0
"Washington","Berkshire","MA","Washington",2003,5.6,18,304,322,0
"Washington","Berkshire","MA","Washington",2004,4.1,13,307,320,-0.6
"Washington","Berkshire","MA","Washington",2005,4,13,312,325,1.6
"Washington","Berkshire","MA","Washington",2006,3.6,12,319,331,1.8
"Washington","Berkshire","MA","Washington",2007,4.5,15,320,335,1.2
"Washington","Berkshire","MA","Washington",2008,4.8,16,314,330,-1.5
"Washington","Berkshire","MA","Washington",2009,6.7,22,306,328,-0.6
"Washington","Berkshire","MA","Washington",2010,NA,NA,NA,NA,0
"Washington","Berkshire","MA","Washington",2011,NA,NA,NA,NA,0
"Washington","Berkshire","MA","Washington",2012,NA,NA,NA,NA,0
"Washington","Berkshire","MA","Washington",2013,NA,NA,NA,NA,0
"Washington","Berkshire","MA","Washington",2014,NA,NA,NA,NA,0
"Washington","Berkshire","MA","Washington",2015,NA,NA,NA,NA,0
"Washington","Berkshire","MA","Washington",2016,NA,NA,NA,NA,0
"Watertown","Middlesex","MA","Watertown",2003,4.7,958,19222,20180,0
"Watertown","Middlesex","MA","Watertown",2004,3.8,761,19083,19844,-1.7
"Watertown","Middlesex","MA","Watertown",2005,3.6,702,19007,19709,-0.7
"Watertown","Middlesex","MA","Watertown",2006,3.6,719,18996,19715,0
"Watertown","Middlesex","MA","Watertown",2007,3.3,654,19118,19772,0.3
"Watertown","Middlesex","MA","Watertown",2008,3.9,775,19036,19811,0.2
"Watertown","Middlesex","MA","Watertown",2009,6.1,1214,18601,19815,0
"Watertown","Middlesex","MA","Watertown",2010,6.2,1223,18542,19765,-0.3
"Watertown","Middlesex","MA","Watertown",2011,5.1,1009,18700,19709,-0.3
"Watertown","Middlesex","MA","Watertown",2012,4.6,929,19158,20087,1.9
"Watertown","Middlesex","MA","Watertown",2013,4.6,935,19263,20198,0.6
"Watertown","Middlesex","MA","Watertown",2014,4,846,20222,21068,4.3
"Watertown","Middlesex","MA","Watertown",2015,3.3,700,20508,21208,0.7
"Watertown","Middlesex","MA","Watertown",2016,2.6,571,21237,21808,2.8
"Wayland","Middlesex","MA","Wayland",2003,4.2,289,6519,6808,0
"Wayland","Middlesex","MA","Wayland",2004,3.6,245,6476,6721,-1.3
"Wayland","Middlesex","MA","Wayland",2005,3.2,211,6480,6691,-0.4
"Wayland","Middlesex","MA","Wayland",2006,3.3,218,6435,6653,-0.6
"Wayland","Middlesex","MA","Wayland",2007,3,201,6506,6707,0.8
"Wayland","Middlesex","MA","Wayland",2008,3.7,254,6531,6785,1.2
"Wayland","Middlesex","MA","Wayland",2009,5.7,386,6423,6809,0.4
"Wayland","Middlesex","MA","Wayland",2010,6.1,398,6104,6502,-4.5
"Wayland","Middlesex","MA","Wayland",2011,5,327,6173,6500,0
"Wayland","Middlesex","MA","Wayland",2012,4.7,307,6266,6573,1.1
"Wayland","Middlesex","MA","Wayland",2013,4.5,300,6347,6647,1.1
"Wayland","Middlesex","MA","Wayland",2014,4.2,283,6488,6771,1.9
"Wayland","Middlesex","MA","Wayland",2015,3.5,238,6612,6850,1.2
"Wayland","Middlesex","MA","Wayland",2016,2.9,204,6780,6984,2
"Webster","Worcester","MA","Webster",2003,7.2,615,7976,8591,0
"Webster","Worcester","MA","Webster",2004,6.3,537,7952,8489,-1.2
"Webster","Worcester","MA","Webster",2005,5.8,487,7873,8360,-1.5
"Webster","Worcester","MA","Webster",2006,6.3,527,7887,8414,0.6
"Webster","Worcester","MA","Webster",2007,6.1,514,7894,8408,-0.1
"Webster","Worcester","MA","Webster",2008,7.3,608,7706,8314,-1.1
"Webster","Worcester","MA","Webster",2009,10.6,892,7523,8415,1.2
"Webster","Worcester","MA","Webster",2010,10.1,863,7692,8555,1.7
"Webster","Worcester","MA","Webster",2011,9,764,7748,8512,-0.5
"Webster","Worcester","MA","Webster",2012,8.4,717,7778,8495,-0.2
"Webster","Worcester","MA","Webster",2013,8.4,718,7808,8526,0.4
"Webster","Worcester","MA","Webster",2014,7.1,613,7979,8592,0.8
"Webster","Worcester","MA","Webster",2015,5.9,509,8047,8556,-0.4
"Webster","Worcester","MA","Webster",2016,4.7,401,8139,8540,-0.2
"Wellesley","Norfolk","MA","Wellesley",2003,3.7,488,12667,13155,0
"Wellesley","Norfolk","MA","Wellesley",2004,3.4,448,12648,13096,-0.4
"Wellesley","Norfolk","MA","Wellesley",2005,3.2,425,12724,13149,0.4
"Wellesley","Norfolk","MA","Wellesley",2006,3.1,401,12531,12932,-1.7
"Wellesley","Norfolk","MA","Wellesley",2007,3.1,404,12686,13090,1.2
"Wellesley","Norfolk","MA","Wellesley",2008,3.8,498,12676,13174,0.6
"Wellesley","Norfolk","MA","Wellesley",2009,5.6,737,12336,13073,-0.8
"Wellesley","Norfolk","MA","Wellesley",2010,5.8,719,11747,12466,-4.6
